,timestamp,ch1_bias,ch1_derivedPk,ch1_direct,ch1_directRMS,ch1_velocityPk,ch1_velocityRMS,ch2_bias,ch2_derivedPk,ch2_direct,ch2_directRMS,ch2_velocityPk,ch2_velocityRMS,status,volts
12557,2/17/2025 11:14,-11.981,0.063,0.143,0.044,0.088,0.052,-11.981,0.063,0.143,0.044,0.088,0.052,faulted_coupling,50
12558,2/17/2025 11:14,-11.981,0.056,0.133,0.04,0.085,0.051,-11.981,0.056,0.133,0.04,0.085,0.051,faulted_coupling,50
12559,2/17/2025 11:14,-11.981,0.061,0.144,0.043,0.088,0.049,-11.981,0.061,0.144,0.043,0.088,0.049,faulted_coupling,50
12560,2/17/2025 11:15,-11.982,0.056,0.16,0.04,0.084,0.051,-11.982,0.056,0.16,0.04,0.084,0.051,faulted_coupling,50
12561,2/17/2025 11:15,-11.981,0.062,0.147,0.044,0.087,0.05,-11.981,0.062,0.147,0.044,0.087,0.05,faulted_coupling,50
12562,2/17/2025 11:15,-11.981,0.054,0.165,0.038,0.083,0.049,-11.981,0.054,0.165,0.038,0.083,0.049,faulted_coupling,50
12563,2/17/2025 11:15,-11.981,0.062,0.161,0.044,0.082,0.051,-11.981,0.062,0.161,0.044,0.082,0.051,faulted_coupling,50
12564,2/17/2025 11:15,-11.981,0.055,0.18,0.039,0.087,0.051,-11.981,0.055,0.18,0.039,0.087,0.051,faulted_coupling,50
12565,2/17/2025 11:15,-11.981,0.061,0.191,0.043,0.086,0.051,-11.981,0.061,0.191,0.043,0.086,0.051,faulted_coupling,50
12566,2/17/2025 11:15,-11.981,0.063,0.172,0.044,0.083,0.05,-11.981,0.063,0.172,0.044,0.083,0.05,faulted_coupling,50
12567,2/17/2025 11:15,-11.981,0.057,0.172,0.04,0.085,0.05,-11.981,0.057,0.172,0.04,0.085,0.05,faulted_coupling,50
12568,2/17/2025 11:15,-11.981,0.061,0.184,0.043,0.088,0.051,-11.981,0.061,0.184,0.043,0.088,0.051,faulted_coupling,50
12569,2/17/2025 11:15,-11.981,0.065,0.182,0.046,0.085,0.051,-11.981,0.065,0.182,0.046,0.085,0.051,faulted_coupling,50
12570,2/17/2025 11:15,-11.981,0.061,0.153,0.043,0.087,0.049,-11.981,0.061,0.153,0.043,0.087,0.049,faulted_coupling,50
12571,2/17/2025 11:15,-11.981,0.07,0.142,0.05,0.087,0.05,-11.981,0.07,0.142,0.05,0.087,0.05,faulted_coupling,50
12572,2/17/2025 11:15,-11.981,0.071,0.149,0.05,0.084,0.049,-11.981,0.071,0.149,0.05,0.084,0.049,faulted_coupling,50
12573,2/17/2025 11:15,-11.981,0.062,0.134,0.044,0.083,0.048,-11.981,0.062,0.134,0.044,0.083,0.048,faulted_coupling,50
12574,2/17/2025 11:15,-11.982,0.065,0.126,0.046,0.084,0.05,-11.982,0.065,0.126,0.046,0.084,0.05,faulted_coupling,50
12575,2/17/2025 11:15,-11.981,0.069,0.134,0.049,0.084,0.05,-11.981,0.069,0.134,0.049,0.084,0.05,faulted_coupling,50
12576,2/17/2025 11:15,-11.981,0.066,0.137,0.047,0.081,0.051,-11.981,0.066,0.137,0.047,0.081,0.051,faulted_coupling,50
12577,2/17/2025 11:15,-11.981,0.058,0.139,0.041,0.079,0.051,-11.981,0.058,0.139,0.041,0.079,0.051,faulted_coupling,50
12578,2/17/2025 11:15,-11.981,0.058,0.121,0.041,0.083,0.049,-11.981,0.058,0.121,0.041,0.083,0.049,faulted_coupling,50
12579,2/17/2025 11:16,-11.981,0.063,0.109,0.044,0.079,0.051,-11.981,0.063,0.109,0.044,0.079,0.051,faulted_coupling,50
12580,2/17/2025 11:16,-11.982,0.06,0.128,0.042,0.079,0.05,-11.982,0.06,0.128,0.042,0.079,0.05,faulted_coupling,50
12581,2/17/2025 11:16,-11.982,0.058,0.141,0.041,0.078,0.051,-11.982,0.058,0.141,0.041,0.078,0.051,faulted_coupling,50
12582,2/17/2025 11:16,-11.981,0.066,0.153,0.047,0.081,0.05,-11.981,0.066,0.153,0.047,0.081,0.05,faulted_coupling,50
12583,2/17/2025 11:16,-11.981,0.068,0.137,0.048,0.083,0.049,-11.981,0.068,0.137,0.048,0.083,0.049,faulted_coupling,50
12584,2/17/2025 11:16,-11.981,0.064,0.123,0.045,0.084,0.05,-11.981,0.064,0.123,0.045,0.084,0.05,faulted_coupling,50
12585,2/17/2025 11:16,-11.981,0.059,0.141,0.042,0.085,0.051,-11.981,0.059,0.141,0.042,0.085,0.051,faulted_coupling,50
12586,2/17/2025 11:16,-11.981,0.061,0.126,0.043,0.083,0.049,-11.981,0.061,0.126,0.043,0.083,0.049,faulted_coupling,50
12587,2/17/2025 11:16,-11.981,0.054,0.126,0.038,0.082,0.049,-11.981,0.054,0.126,0.038,0.082,0.049,faulted_coupling,50
12588,2/17/2025 11:16,-11.981,0.058,0.165,0.041,0.085,0.05,-11.981,0.058,0.165,0.041,0.085,0.05,faulted_coupling,50
12589,2/17/2025 11:16,-11.981,0.056,0.145,0.039,0.084,0.05,-11.981,0.056,0.145,0.039,0.084,0.05,faulted_coupling,50
12590,2/17/2025 11:16,-11.981,0.06,0.151,0.042,0.087,0.05,-11.981,0.06,0.151,0.042,0.087,0.05,faulted_coupling,50
12591,2/17/2025 11:16,-11.981,0.069,0.14,0.049,0.084,0.051,-11.981,0.069,0.14,0.049,0.084,0.051,faulted_coupling,50
12592,2/17/2025 11:16,-11.981,0.055,0.174,0.039,0.087,0.049,-11.981,0.055,0.174,0.039,0.087,0.049,faulted_coupling,50
12593,2/17/2025 11:16,-11.982,0.07,0.182,0.049,0.086,0.05,-11.982,0.07,0.182,0.049,0.086,0.05,faulted_coupling,50
12594,2/17/2025 11:16,-11.981,0.058,0.158,0.041,0.086,0.048,-11.981,0.058,0.158,0.041,0.086,0.048,faulted_coupling,50
12595,2/17/2025 11:16,-11.982,0.066,0.148,0.047,0.083,0.05,-11.982,0.066,0.148,0.047,0.083,0.05,faulted_coupling,50
12596,2/17/2025 11:16,-11.981,0.066,0.157,0.047,0.086,0.049,-11.981,0.066,0.157,0.047,0.086,0.049,faulted_coupling,50
12597,2/17/2025 11:16,-11.981,0.058,0.134,0.041,0.084,0.051,-11.981,0.058,0.134,0.041,0.084,0.051,faulted_coupling,50
12598,2/17/2025 11:17,-11.981,0.059,0.132,0.042,0.086,0.05,-11.981,0.059,0.132,0.042,0.086,0.05,faulted_coupling,50
12599,2/17/2025 11:17,-11.981,0.064,0.129,0.045,0.084,0.051,-11.981,0.064,0.129,0.045,0.084,0.051,faulted_coupling,50
12600,2/17/2025 11:17,-11.981,0.059,0.159,0.042,0.083,0.05,-11.981,0.059,0.159,0.042,0.083,0.05,faulted_coupling,50
12601,2/17/2025 11:17,-11.982,0.06,0.169,0.042,0.086,0.052,-11.982,0.06,0.169,0.042,0.086,0.052,faulted_coupling,50
12602,2/17/2025 11:17,-11.982,0.067,0.143,0.047,0.084,0.052,-11.982,0.067,0.143,0.047,0.084,0.052,faulted_coupling,50
12603,2/17/2025 11:17,-11.982,0.057,0.132,0.041,0.086,0.049,-11.982,0.057,0.132,0.041,0.086,0.049,faulted_coupling,50
12604,2/17/2025 11:17,-11.981,0.061,0.14,0.043,0.086,0.05,-11.981,0.061,0.14,0.043,0.086,0.05,faulted_coupling,50
12605,2/17/2025 11:17,-11.981,0.053,0.127,0.038,0.084,0.05,-11.981,0.053,0.127,0.038,0.084,0.05,faulted_coupling,50
12606,2/17/2025 11:17,-11.981,0.056,0.141,0.04,0.087,0.051,-11.981,0.056,0.141,0.04,0.087,0.051,faulted_coupling,50
12607,2/17/2025 11:17,-11.982,0.058,0.144,0.041,0.087,0.051,-11.982,0.058,0.144,0.041,0.087,0.051,faulted_coupling,50
12608,2/17/2025 11:17,-11.982,0.056,0.125,0.039,0.08,0.049,-11.982,0.056,0.125,0.039,0.08,0.049,faulted_coupling,50
12609,2/17/2025 11:17,-11.981,0.061,0.133,0.043,0.08,0.048,-11.981,0.061,0.133,0.043,0.08,0.048,faulted_coupling,50
12610,2/17/2025 11:17,-11.981,0.059,0.118,0.042,0.081,0.05,-11.981,0.059,0.118,0.042,0.081,0.05,faulted_coupling,50
12611,2/17/2025 11:17,-11.981,0.063,0.135,0.044,0.081,0.05,-11.981,0.063,0.135,0.044,0.081,0.05,faulted_coupling,50
12612,2/17/2025 11:17,-11.981,0.069,0.125,0.049,0.079,0.05,-11.981,0.069,0.125,0.049,0.079,0.05,faulted_coupling,50
12613,2/17/2025 11:17,-11.981,0.06,0.15,0.042,0.079,0.048,-11.981,0.06,0.15,0.042,0.079,0.048,faulted_coupling,50
12614,2/17/2025 11:17,-11.981,0.059,0.147,0.042,0.08,0.049,-11.981,0.059,0.147,0.042,0.08,0.049,faulted_coupling,50
12615,2/17/2025 11:18,-11.981,0.058,0.135,0.041,0.081,0.048,-11.981,0.058,0.135,0.041,0.081,0.048,faulted_coupling,50
12616,2/17/2025 11:18,-11.981,0.066,0.159,0.047,0.082,0.049,-11.981,0.066,0.159,0.047,0.082,0.049,faulted_coupling,50
12617,2/17/2025 11:18,-11.981,0.057,0.129,0.041,0.085,0.05,-11.981,0.057,0.129,0.041,0.085,0.05,faulted_coupling,50
12618,2/17/2025 11:18,-11.981,0.067,0.118,0.047,0.087,0.049,-11.981,0.067,0.118,0.047,0.087,0.049,faulted_coupling,50
12619,2/17/2025 11:18,-11.981,0.057,0.133,0.04,0.083,0.05,-11.981,0.057,0.133,0.04,0.083,0.05,faulted_coupling,50
12620,2/17/2025 11:18,-11.981,0.054,0.161,0.038,0.085,0.049,-11.981,0.054,0.161,0.038,0.085,0.049,faulted_coupling,50
12621,2/17/2025 11:18,-11.982,0.062,0.166,0.044,0.083,0.051,-11.982,0.062,0.166,0.044,0.083,0.051,faulted_coupling,50
12622,2/17/2025 11:18,-11.981,0.064,0.154,0.045,0.085,0.049,-11.981,0.064,0.154,0.045,0.085,0.049,faulted_coupling,50
12623,2/17/2025 11:18,-11.981,0.055,0.147,0.039,0.083,0.05,-11.981,0.055,0.147,0.039,0.083,0.05,faulted_coupling,50
12624,2/17/2025 11:18,-11.981,0.07,0.139,0.049,0.083,0.046,-11.981,0.07,0.139,0.049,0.083,0.046,faulted_coupling,50
12625,2/17/2025 11:18,-11.981,0.056,0.134,0.039,0.082,0.049,-11.981,0.056,0.134,0.039,0.082,0.049,faulted_coupling,50
12626,2/17/2025 11:18,-11.981,0.066,0.134,0.046,0.082,0.047,-11.981,0.066,0.134,0.046,0.082,0.047,faulted_coupling,50
12627,2/17/2025 11:18,-11.982,0.054,0.109,0.038,0.082,0.049,-11.982,0.054,0.109,0.038,0.082,0.049,faulted_coupling,50
12628,2/17/2025 11:18,-11.982,0.051,0.122,0.036,0.082,0.046,-11.982,0.051,0.122,0.036,0.082,0.046,faulted_coupling,50
12629,2/17/2025 11:18,-11.981,0.053,0.112,0.037,0.083,0.048,-11.981,0.053,0.112,0.037,0.083,0.048,faulted_coupling,50
12630,2/17/2025 11:18,-11.982,0.057,0.12,0.04,0.085,0.046,-11.982,0.057,0.12,0.04,0.085,0.046,faulted_coupling,50
12631,2/17/2025 11:18,-11.981,0.058,0.143,0.041,0.085,0.048,-11.981,0.058,0.143,0.041,0.085,0.048,faulted_coupling,50
12632,2/17/2025 11:18,-11.981,0.053,0.135,0.038,0.083,0.047,-11.981,0.053,0.135,0.038,0.083,0.047,faulted_coupling,50
12633,2/17/2025 11:19,-11.981,0.054,0.144,0.038,0.081,0.049,-11.981,0.054,0.144,0.038,0.081,0.049,faulted_coupling,50
12634,2/17/2025 11:19,-11.982,0.058,0.138,0.041,0.082,0.047,-11.982,0.058,0.138,0.041,0.082,0.047,faulted_coupling,50
12635,2/17/2025 11:19,-11.982,0.065,0.121,0.046,0.08,0.049,-11.982,0.065,0.121,0.046,0.08,0.049,faulted_coupling,50
12636,2/17/2025 11:19,-11.981,0.054,0.149,0.038,0.083,0.047,-11.981,0.054,0.149,0.038,0.083,0.047,faulted_coupling,50
12637,2/17/2025 11:19,-11.981,0.048,0.154,0.034,0.08,0.05,-11.981,0.048,0.154,0.034,0.08,0.05,faulted_coupling,50
12638,2/17/2025 11:19,-11.981,0.054,0.174,0.038,0.079,0.047,-11.981,0.054,0.174,0.038,0.079,0.047,faulted_coupling,50
12639,2/17/2025 11:19,-11.981,0.05,0.169,0.035,0.082,0.049,-11.981,0.05,0.169,0.035,0.082,0.049,faulted_coupling,50
12640,2/17/2025 11:19,-11.981,0.06,0.172,0.042,0.082,0.049,-11.981,0.06,0.172,0.042,0.082,0.049,faulted_coupling,50
12641,2/17/2025 11:19,-11.981,0.051,0.161,0.036,0.084,0.045,-11.981,0.051,0.161,0.036,0.084,0.045,faulted_coupling,50
12642,2/17/2025 11:19,-11.981,0.06,0.148,0.042,0.08,0.045,-11.981,0.06,0.148,0.042,0.08,0.045,faulted_coupling,50
12643,2/17/2025 11:19,-11.981,0.048,0.15,0.034,0.083,0.051,-11.981,0.048,0.15,0.034,0.083,0.051,faulted_coupling,50
12644,2/17/2025 11:19,-11.981,0.062,0.175,0.044,0.079,0.047,-11.981,0.062,0.175,0.044,0.079,0.047,faulted_coupling,50
12645,2/17/2025 11:19,-11.981,0.053,0.174,0.037,0.082,0.047,-11.981,0.053,0.174,0.037,0.082,0.047,faulted_coupling,50
12646,2/17/2025 11:19,-11.981,0.062,0.137,0.044,0.081,0.044,-11.981,0.062,0.137,0.044,0.081,0.044,faulted_coupling,50
12647,2/17/2025 11:19,-11.981,0.055,0.154,0.039,0.083,0.049,-11.981,0.055,0.154,0.039,0.083,0.049,faulted_coupling,50
12648,2/17/2025 11:19,-11.981,0.066,0.127,0.047,0.079,0.045,-11.981,0.066,0.127,0.047,0.079,0.045,faulted_coupling,50
12649,2/17/2025 11:19,-11.981,0.07,0.125,0.049,0.082,0.048,-11.981,0.07,0.125,0.049,0.082,0.048,faulted_coupling,50
12650,2/17/2025 11:20,-11.981,0.059,0.138,0.041,0.078,0.045,-11.981,0.059,0.138,0.041,0.078,0.045,faulted_coupling,50
12651,2/17/2025 11:20,-11.982,0.064,0.129,0.045,0.092,0.049,-11.982,0.064,0.129,0.045,0.092,0.049,faulted_coupling,50
12652,2/17/2025 11:20,-11.981,0.052,0.154,0.036,0.079,0.045,-11.981,0.052,0.154,0.036,0.079,0.045,faulted_coupling,50
12653,2/17/2025 11:20,-11.981,0.054,0.132,0.038,0.078,0.049,-11.981,0.054,0.132,0.038,0.078,0.049,faulted_coupling,50
12654,2/17/2025 11:20,-11.982,0.068,0.172,0.048,0.082,0.046,-11.982,0.068,0.172,0.048,0.082,0.046,faulted_coupling,50
12655,2/17/2025 11:20,-11.981,0.05,0.147,0.035,0.077,0.044,-11.981,0.05,0.147,0.035,0.077,0.044,faulted_coupling,50
12656,2/17/2025 11:20,-11.981,0.067,0.174,0.047,0.089,0.049,-11.981,0.067,0.174,0.047,0.089,0.049,faulted_coupling,50
12657,2/17/2025 11:20,-11.981,0.053,0.162,0.037,0.078,0.044,-11.981,0.053,0.162,0.037,0.078,0.044,faulted_coupling,50
12658,2/17/2025 11:20,-11.981,0.06,0.136,0.043,0.081,0.048,-11.981,0.06,0.136,0.043,0.081,0.048,faulted_coupling,50
12659,2/17/2025 11:20,-11.981,0.048,0.157,0.034,0.078,0.044,-11.981,0.048,0.157,0.034,0.078,0.044,faulted_coupling,50
12660,2/17/2025 11:20,-11.981,0.063,0.137,0.044,0.079,0.046,-11.981,0.063,0.137,0.044,0.079,0.046,faulted_coupling,50
12661,2/17/2025 11:20,-11.981,0.052,0.152,0.037,0.092,0.044,-11.981,0.052,0.152,0.037,0.092,0.044,faulted_coupling,50
12662,2/17/2025 11:20,-11.981,0.061,0.131,0.043,0.08,0.046,-11.981,0.061,0.131,0.043,0.08,0.046,faulted_coupling,50
12663,2/17/2025 11:20,-11.981,0.051,0.141,0.036,0.09,0.044,-11.981,0.051,0.141,0.036,0.09,0.044,faulted_coupling,50
12664,2/17/2025 11:20,-11.981,0.064,0.13,0.045,0.078,0.043,-11.981,0.064,0.13,0.045,0.078,0.043,faulted_coupling,50
12665,2/17/2025 11:20,-11.981,0.048,0.148,0.034,0.076,0.046,-11.981,0.048,0.148,0.034,0.076,0.046,faulted_coupling,50
12666,2/17/2025 11:20,-11.982,0.058,0.135,0.041,0.089,0.043,-11.982,0.058,0.135,0.041,0.089,0.043,faulted_coupling,50
12667,2/17/2025 11:20,-11.981,0.049,0.145,0.035,0.076,0.044,-11.981,0.049,0.145,0.035,0.076,0.044,faulted_coupling,50
12668,2/17/2025 11:21,-11.981,0.06,0.132,0.042,0.075,0.047,-11.981,0.06,0.132,0.042,0.075,0.047,faulted_coupling,50
12669,2/17/2025 11:21,-11.981,0.048,0.157,0.034,0.078,0.045,-11.981,0.048,0.157,0.034,0.078,0.045,faulted_coupling,50
12670,2/17/2025 11:21,-11.981,0.059,0.164,0.041,0.075,0.047,-11.981,0.059,0.164,0.041,0.075,0.047,faulted_coupling,50
12671,2/17/2025 11:21,-11.981,0.048,0.152,0.034,0.078,0.049,-11.981,0.048,0.152,0.034,0.078,0.049,faulted_coupling,50
12672,2/17/2025 11:21,-11.981,0.06,0.156,0.043,0.074,0.045,-11.981,0.06,0.156,0.043,0.074,0.045,faulted_coupling,50
12673,2/17/2025 11:21,-11.982,0.05,0.13,0.036,0.076,0.046,-11.982,0.05,0.13,0.036,0.076,0.046,faulted_coupling,50
12674,2/17/2025 11:21,-11.981,0.063,0.123,0.045,0.076,0.045,-11.981,0.063,0.123,0.045,0.076,0.045,faulted_coupling,50
12675,2/17/2025 11:21,-11.982,0.052,0.107,0.037,0.079,0.048,-11.982,0.052,0.107,0.037,0.079,0.048,faulted_coupling,50
12676,2/17/2025 11:21,-11.982,0.066,0.113,0.047,0.076,0.046,-11.982,0.066,0.113,0.047,0.076,0.046,faulted_coupling,50
12677,2/17/2025 11:21,-11.981,0.054,0.114,0.038,0.076,0.044,-11.981,0.054,0.114,0.038,0.076,0.044,faulted_coupling,50
12678,2/17/2025 11:21,-11.981,0.063,0.131,0.044,0.074,0.045,-11.981,0.063,0.131,0.044,0.074,0.045,faulted_coupling,50
12679,2/17/2025 11:21,-11.981,0.052,0.123,0.036,0.075,0.045,-11.981,0.052,0.123,0.036,0.075,0.045,faulted_coupling,50
12680,2/17/2025 11:21,-11.982,0.052,0.134,0.037,0.078,0.043,-11.982,0.052,0.134,0.037,0.078,0.043,faulted_coupling,50
12681,2/17/2025 11:21,-11.981,0.057,0.135,0.04,0.077,0.045,-11.981,0.057,0.135,0.04,0.077,0.045,faulted_coupling,50
12682,2/17/2025 11:21,-11.982,0.051,0.183,0.036,0.087,0.042,-11.982,0.051,0.183,0.036,0.087,0.042,faulted_coupling,50
12683,2/17/2025 11:21,-11.982,0.051,0.155,0.036,0.079,0.042,-11.982,0.051,0.155,0.036,0.079,0.042,faulted_coupling,50
12684,2/17/2025 11:21,-11.981,0.054,0.134,0.038,0.08,0.046,-11.981,0.054,0.134,0.038,0.08,0.046,faulted_coupling,50
12685,2/17/2025 11:21,-11.982,0.053,0.122,0.037,0.079,0.043,-11.982,0.053,0.122,0.037,0.079,0.043,faulted_coupling,50
12686,2/17/2025 11:22,-11.981,0.057,0.127,0.04,0.079,0.044,-11.981,0.057,0.127,0.04,0.079,0.044,faulted_coupling,50
12687,2/17/2025 11:22,-11.981,0.058,0.099,0.041,0.084,0.046,-11.981,0.058,0.099,0.041,0.084,0.046,faulted_coupling,50
12688,2/17/2025 11:22,-11.981,0.07,0.132,0.049,0.079,0.047,-11.981,0.07,0.132,0.049,0.079,0.047,faulted_coupling,50
12689,2/17/2025 11:22,-11.981,0.069,0.13,0.048,0.074,0.044,-11.981,0.069,0.13,0.048,0.074,0.044,faulted_coupling,50
12690,2/17/2025 11:22,-11.982,0.059,0.108,0.042,0.074,0.047,-11.982,0.059,0.108,0.042,0.074,0.047,faulted_coupling,50
12691,2/17/2025 11:22,-11.981,0.063,0.099,0.045,0.077,0.044,-11.981,0.063,0.099,0.045,0.077,0.044,faulted_coupling,50
12692,2/17/2025 11:22,-11.982,0.055,0.115,0.039,0.075,0.047,-11.982,0.055,0.115,0.039,0.075,0.047,faulted_coupling,50
12693,2/17/2025 11:22,-11.981,0.058,0.105,0.041,0.076,0.049,-11.981,0.058,0.105,0.041,0.076,0.049,faulted_coupling,50
12694,2/17/2025 11:22,-11.981,0.047,0.114,0.033,0.074,0.044,-11.981,0.047,0.114,0.033,0.074,0.044,faulted_coupling,50
12695,2/17/2025 11:22,-11.981,0.045,0.101,0.032,0.074,0.046,-11.981,0.045,0.101,0.032,0.074,0.046,faulted_coupling,50
12696,2/17/2025 11:22,-11.981,0.055,0.104,0.039,0.074,0.046,-11.981,0.055,0.104,0.039,0.074,0.046,faulted_coupling,50
12697,2/17/2025 11:22,-11.982,0.054,0.122,0.038,0.075,0.048,-11.982,0.054,0.122,0.038,0.075,0.048,faulted_coupling,50
12698,2/17/2025 11:22,-11.981,0.048,0.107,0.034,0.074,0.047,-11.981,0.048,0.107,0.034,0.074,0.047,faulted_coupling,50
12699,2/17/2025 11:22,-11.981,0.045,0.108,0.031,0.076,0.047,-11.981,0.045,0.108,0.031,0.076,0.047,faulted_coupling,50
12700,2/17/2025 11:22,-11.981,0.045,0.139,0.032,0.075,0.049,-11.981,0.045,0.139,0.032,0.075,0.049,faulted_coupling,50
12701,2/17/2025 11:22,-11.981,0.048,0.119,0.034,0.077,0.046,-11.981,0.048,0.119,0.034,0.077,0.046,faulted_coupling,50
12702,2/17/2025 11:22,-11.981,0.048,0.125,0.034,0.077,0.052,-11.981,0.048,0.125,0.034,0.077,0.052,faulted_coupling,50
12703,2/17/2025 11:23,-11.981,0.046,0.119,0.032,0.075,0.048,-11.981,0.046,0.119,0.032,0.075,0.048,faulted_coupling,50
12704,2/17/2025 11:23,-11.982,0.045,0.129,0.032,0.075,0.047,-11.982,0.045,0.129,0.032,0.075,0.047,faulted_coupling,50
12705,2/17/2025 11:23,-11.981,0.054,0.118,0.038,0.087,0.05,-11.981,0.054,0.118,0.038,0.087,0.05,faulted_coupling,50
12706,2/17/2025 11:23,-11.982,0.045,0.104,0.032,0.078,0.048,-11.982,0.045,0.104,0.032,0.078,0.048,faulted_coupling,50
12707,2/17/2025 11:23,-11.981,0.054,0.122,0.038,0.079,0.051,-11.981,0.054,0.122,0.038,0.079,0.051,faulted_coupling,50
12708,2/17/2025 11:23,-11.981,0.047,0.123,0.033,0.083,0.048,-11.981,0.047,0.123,0.033,0.083,0.048,faulted_coupling,50
12709,2/17/2025 11:23,-11.981,0.055,0.142,0.039,0.077,0.049,-11.981,0.055,0.142,0.039,0.077,0.049,faulted_coupling,50
12710,2/17/2025 11:23,-11.981,0.047,0.107,0.033,0.079,0.049,-11.981,0.047,0.107,0.033,0.079,0.049,faulted_coupling,50
12711,2/17/2025 11:23,-11.982,0.056,0.131,0.04,0.077,0.048,-11.982,0.056,0.131,0.04,0.077,0.048,faulted_coupling,50
12712,2/17/2025 11:23,-11.982,0.054,0.139,0.038,0.08,0.047,-11.982,0.054,0.139,0.038,0.08,0.047,faulted_coupling,50
12713,2/17/2025 11:23,-11.981,0.047,0.13,0.033,0.078,0.048,-11.981,0.047,0.13,0.033,0.078,0.048,faulted_coupling,50
12714,2/17/2025 11:23,-11.982,0.055,0.114,0.039,0.081,0.047,-11.982,0.055,0.114,0.039,0.081,0.047,faulted_coupling,50
12715,2/17/2025 11:23,-11.981,0.049,0.124,0.035,0.079,0.048,-11.981,0.049,0.124,0.035,0.079,0.048,faulted_coupling,50
12716,2/17/2025 11:23,-11.981,0.057,0.135,0.04,0.082,0.049,-11.981,0.057,0.135,0.04,0.082,0.049,faulted_coupling,50
12717,2/17/2025 11:23,-11.981,0.049,0.126,0.034,0.087,0.047,-11.981,0.049,0.126,0.034,0.087,0.047,faulted_coupling,50
12718,2/17/2025 11:23,-11.981,0.055,0.106,0.039,0.08,0.048,-11.981,0.055,0.106,0.039,0.08,0.048,faulted_coupling,50
12719,2/17/2025 11:23,-11.981,0.056,0.125,0.039,0.082,0.05,-11.981,0.056,0.125,0.039,0.082,0.05,faulted_coupling,50
12720,2/17/2025 11:23,-11.981,0.058,0.121,0.041,0.088,0.05,-11.981,0.058,0.121,0.041,0.088,0.05,faulted_coupling,50
12721,2/17/2025 11:23,-11.981,0.052,0.115,0.037,0.085,0.049,-11.981,0.052,0.115,0.037,0.085,0.049,faulted_coupling,50
12722,2/17/2025 11:23,-11.982,0.051,0.124,0.036,0.082,0.048,-11.982,0.051,0.124,0.036,0.082,0.048,faulted_coupling,50
12723,2/17/2025 11:24,-11.981,0.056,0.13,0.04,0.08,0.051,-11.981,0.056,0.13,0.04,0.08,0.051,faulted_coupling,50
12724,2/17/2025 11:24,-11.981,0.053,0.139,0.037,0.08,0.05,-11.981,0.053,0.139,0.037,0.08,0.05,faulted_coupling,50
12725,2/17/2025 11:24,-11.981,0.046,0.127,0.033,0.081,0.052,-11.981,0.046,0.127,0.033,0.081,0.052,faulted_coupling,50
12726,2/17/2025 11:24,-11.981,0.05,0.122,0.036,0.08,0.051,-11.981,0.05,0.122,0.036,0.08,0.051,faulted_coupling,50
12727,2/17/2025 11:24,-11.981,0.049,0.133,0.035,0.081,0.049,-11.981,0.049,0.133,0.035,0.081,0.049,faulted_coupling,50
12728,2/17/2025 11:24,-11.981,0.05,0.14,0.036,0.082,0.049,-11.981,0.05,0.14,0.036,0.082,0.049,faulted_coupling,50
12729,2/17/2025 11:24,-11.981,0.055,0.124,0.039,0.081,0.051,-11.981,0.055,0.124,0.039,0.081,0.051,faulted_coupling,50
12730,2/17/2025 11:24,-11.981,0.057,0.128,0.04,0.083,0.052,-11.981,0.057,0.128,0.04,0.083,0.052,faulted_coupling,50
12731,2/17/2025 11:24,-11.981,0.054,0.117,0.038,0.082,0.049,-11.981,0.054,0.117,0.038,0.082,0.049,faulted_coupling,50
12732,2/17/2025 11:24,-11.981,0.053,0.122,0.038,0.083,0.05,-11.981,0.053,0.122,0.038,0.083,0.05,faulted_coupling,50
12733,2/17/2025 11:24,-11.981,0.051,0.14,0.036,0.082,0.052,-11.981,0.051,0.14,0.036,0.082,0.052,faulted_coupling,50
12734,2/17/2025 11:24,-11.981,0.051,0.127,0.036,0.082,0.049,-11.981,0.051,0.127,0.036,0.082,0.049,faulted_coupling,50
12735,2/17/2025 11:24,-11.981,0.057,0.147,0.04,0.084,0.052,-11.981,0.057,0.147,0.04,0.084,0.052,faulted_coupling,50
12736,2/17/2025 11:24,-11.981,0.057,0.122,0.04,0.082,0.05,-11.981,0.057,0.122,0.04,0.082,0.05,faulted_coupling,50
12737,2/17/2025 11:24,-11.981,0.052,0.144,0.037,0.087,0.052,-11.981,0.052,0.144,0.037,0.087,0.052,faulted_coupling,50
12738,2/17/2025 11:24,-11.981,0.051,0.129,0.036,0.089,0.053,-11.981,0.051,0.129,0.036,0.089,0.053,faulted_coupling,50
12739,2/17/2025 11:24,-11.981,0.059,0.15,0.042,0.086,0.05,-11.981,0.059,0.15,0.042,0.086,0.05,faulted_coupling,50
12740,2/17/2025 11:24,-11.982,0.052,0.155,0.037,0.088,0.053,-11.982,0.052,0.155,0.037,0.088,0.053,faulted_coupling,50
12741,2/17/2025 11:25,-11.981,0.061,0.118,0.043,0.085,0.051,-11.981,0.061,0.118,0.043,0.085,0.051,faulted_coupling,50
12742,2/17/2025 11:25,-11.981,0.051,0.137,0.036,0.087,0.052,-11.981,0.051,0.137,0.036,0.087,0.052,faulted_coupling,50
12743,2/17/2025 11:25,-11.982,0.065,0.134,0.046,0.084,0.05,-11.982,0.065,0.134,0.046,0.084,0.05,faulted_coupling,50
